fare_amount,pickup_longitude,pickup_latitude,passenger_count,hour,day,month,season,cluster
7.3,-73.965795,40.759832,1.0,8,3,2,winter,6
49.8,-73.95156999999999,40.741542,1.0,17,4,12,winter,1
9.5,-73.97480999999999,40.758390000000006,2.0,11,4,10,autumn,6
10.5,-73.962595,40.767283,1.0,9,3,3,spring,6
4.5,-74.00967407226562,40.70547103881836,1.0,19,4,4,spring,6
5.5,-73.97737,40.78761,1.0,19,0,10,autumn,6
10.9,-74.001012,40.725683,1.0,0,3,4,spring,6
13.7,-73.972258,40.761745,4.0,16,6,9,autumn,6
18.9,-74.01586,40.711055,1.0,7,1,6,summer,6
5.0,-73.957018,40.777593,4.0,14,6,12,winter,6
5.0,-73.971373,40.754978,1.0,19,3,5,spring,6
8.1,-73.99469599999999,40.739068,3.0,1,6,7,summer,6
4.5,-73.981882,40.767154,1.0,12,5,1,winter,6
5.0,-73.98126220703125,40.77915954589844,5.0,22,1,5,spring,6
9.7,-73.979771,40.77533,2.0,22,5,3,spring,6
7.7,-73.985517,40.778301,1.0,7,2,2,winter,6
22.5,-74.001645,40.751332,2.0,21,1,6,summer,6
6.1,-73.952088,40.786637,1.0,11,1,6,summer,6
9.7,-73.956445,40.775568,2.0,22,1,9,autumn,6
14.9,-74.00953299999999,40.705928,1.0,14,2,9,autumn,6
6.9,-74.005672,40.72562,1.0,4,3,2,winter,6
7.7,-73.95643000000001,40.813242,2.0,22,6,5,spring,6
14.5,-73.962183,40.80545,1.0,17,3,2,winter,6
7.5,-73.945635,40.780225,1.0,8,4,9,autumn,6
9.7,-73.98525,40.747276,1.0,6,4,6,summer,6
8.3,-74.010651,40.711422,2.0,19,0,3,spring,6
10.5,-73.971249,40.761881,4.0,19,2,9,autumn,6
7.3,-74.009305,40.715503000000005,2.0,13,1,6,summer,6
8.1,-73.974508,40.746692,1.0,19,3,12,winter,6
57.33,-73.992281,40.765674,1.0,16,0,9,autumn,6
10.9,-73.97676899999999,40.747376,1.0,6,4,1,winter,6
4.5,-73.990105,40.731542,2.0,21,3,8,summer,6
5.3,-73.958431,40.764674,1.0,11,4,9,autumn,6
45.0,-73.995375,40.717202,1.0,22,4,10,autumn,6
5.3,-73.984566,40.748721,1.0,14,2,4,spring,6
4.9,-74.010062,40.71246,1.0,13,4,2,winter,6
5.3,-73.989731,40.736849,1.0,15,6,8,summer,6
5.0,-73.981224,40.748654,1.0,6,4,3,spring,6
12.0,-73.98978000000001,40.725937,5.0,13,4,12,winter,6
13.3,-74.00579599999999,40.740331,1.0,1,3,4,spring,6
4.9,-73.984215,40.767343,1.0,1,0,5,spring,6
8.0,-73.975827,40.744965,1.0,5,2,2,winter,6
4.5,-73.949793,40.776175,1.0,21,2,1,winter,6
9.5,-73.977968,40.745667,3.0,21,2,1,winter,6
6.1,-73.97854699999999,40.756678,1.0,8,3,6,summer,6
7.3,-73.991426,40.740548,1.0,15,3,6,summer,6
7.0,-74.009497,40.723484,1.0,15,4,5,spring,6
8.5,-73.987685,40.743717,1.0,12,3,6,summer,6
9.7,-73.993833,40.728737,5.0,14,3,4,spring,6
6.5,-73.992072,40.743985,1.0,22,4,4,spring,6
7.5,-73.963542,40.765725,2.0,7,1,11,autumn,6
4.9,-73.996521,40.716586,1.0,1,6,10,autumn,6
26.33,-74.00622299999999,40.741277,2.0,15,2,7,summer,6
8.9,-73.98979200000001,40.759658,2.0,15,2,4,spring,6
14.1,-73.982727,40.762037,3.0,15,1,9,autumn,6
10.0,-74.008415,40.720447,1.0,8,3,3,spring,6
39.5,-73.783552,40.648642,6.0,6,5,11,autumn,0
3.7,-73.943538,40.789158,1.0,1,2,7,summer,6
4.9,-73.871124,40.774065,1.0,18,4,3,spring,3
16.5,-73.95191,40.777838,1.0,19,4,12,winter,6
7.3,-73.980677,40.73398,5.0,7,1,7,summer,6
8.9,-73.96463299999999,40.773309000000005,2.0,8,4,4,spring,6
15.3,-73.98944399999999,40.751226,3.0,17,6,2,winter,6
26.1,-73.972161,40.786361,1.0,2,6,10,autumn,6
25.3,-73.98318,40.726626,1.0,0,3,12,winter,6
49.8,-74.00575,40.740190000000005,1.0,20,2,6,summer,6
21.3,-73.978163,40.76355,1.0,19,3,12,winter,6
4.5,-73.956165,40.771918,2.0,1,5,4,spring,6
6.0,-73.978942,40.752501,1.0,8,2,9,autumn,6
12.5,-73.97865,40.76203,6.0,18,3,4,spring,6
31.8,-73.87439499999999,40.773947,2.0,14,6,10,autumn,3
4.9,-73.980011,40.780776,1.0,14,2,9,autumn,6
5.5,-74.00595,40.71203,6.0,22,4,9,autumn,6
3.7,-73.953817,40.782057,1.0,21,0,5,spring,6
21.7,-73.99364,40.758622,1.0,21,1,4,spring,6
10.5,-73.947255,40.784188,1.0,14,5,3,spring,6
15.3,-73.97271500000001,40.75277,1.0,9,2,12,winter,6
7.3,-73.993452,40.73102,1.0,7,6,6,summer,6
26.1,-73.978594,40.762392,1.0,9,1,12,winter,6
9.0,-73.94596800000001,40.781388,1.0,11,6,12,winter,6
12.1,-73.975461,40.752853,1.0,16,2,7,summer,6
10.1,-74.00474799999999,40.737652,2.0,20,3,5,spring,6
6.5,-73.970388,40.756703,1.0,10,3,9,autumn,6
8.5,-73.962408,40.762803000000005,2.0,8,5,1,winter,6
4.5,-73.959568,40.770792,3.0,13,2,10,autumn,6
9.3,-74.009723,40.706352,1.0,21,0,5,spring,6
9.0,-73.99771700000001,40.716875,1.0,20,0,2,winter,6
7.7,-73.982192,40.731282,6.0,13,1,8,summer,6
9.7,-73.99136999999999,40.743938,1.0,9,3,4,spring,6
4.0,-73.955519,40.78275,1.0,15,2,11,autumn,6
14.1,-74.00392,40.725627,1.0,19,2,1,winter,6
8.1,-74.002622,40.730862,1.0,19,3,4,spring,6
49.57,-73.789632,40.646612,1.0,16,3,6,summer,0
8.0,-73.968177,40.755305,1.0,13,5,7,summer,6
6.1,-73.98310699999999,40.750467,1.0,15,2,6,summer,6
7.3,-73.976417,40.752875,1.0,8,1,6,summer,6
9.0,-74.0064468383789,40.71900177001953,1.0,1,5,5,spring,6
6.5,-73.988168,40.764413,2.0,0,5,5,spring,6
16.0,-73.942319,40.754227,1.0,6,6,6,summer,1
12.0,-74.00587,40.740207,4.0,21,6,9,autumn,6
13.3,-73.98116999999999,40.770278000000005,1.0,13,5,4,spring,6
6.5,-73.982698,40.762237,3.0,11,0,2,winter,6
3.7,-73.970205,40.796457,6.0,11,2,8,summer,6
9.7,-74.015023,40.709682,2.0,13,3,2,winter,6
10.1,-73.96921,40.798035,1.0,12,4,12,winter,6
3.7,-73.884096,40.738277,1.0,7,4,2,winter,1
7.7,-73.98575600000001,40.740838,1.0,15,0,3,spring,6
33.3,-73.8708,40.7737,1.0,23,2,1,winter,3
15.0,-73.97303199999999,40.758953000000005,1.0,13,1,7,summer,6
8.9,-73.953347,40.775784,1.0,5,1,2,winter,6
7.5,-73.976434,40.751824,1.0,19,1,2,winter,6
12.9,-73.906277,40.742427,1.0,4,6,5,spring,1
6.9,-73.997156,40.73686,1.0,7,3,9,autumn,6
14.0,-73.957105,40.777557,2.0,11,3,11,autumn,6
12.9,-73.96750300000001,40.801276,1.0,8,3,11,autumn,6
13.5,-73.991349,40.723395,1.0,19,2,12,winter,6
6.1,-73.97744499999999,40.779315,1.0,5,2,4,spring,6
7.7,-74.00003199999999,40.738,1.0,23,5,6,summer,6
3.7,-74.005258,40.721484,1.0,21,0,10,autumn,6
5.0,-73.992092,40.734517,1.0,22,5,9,autumn,6
11.0,-74.006734,40.739843,2.0,3,4,11,autumn,6
8.9,-73.970252,40.752538,5.0,9,1,10,autumn,6
3.5,-73.990336,40.718912,2.0,2,5,12,winter,6
49.8,-73.787183,40.64116,1.0,22,4,8,summer,0
7.3,-73.98921999999999,40.730067,1.0,21,3,12,winter,6
6.9,-73.992287,40.721032,5.0,13,5,5,spring,6
19.0,-73.98245,40.775267,4.0,18,6,9,autumn,6
18.5,-73.983532,40.721912,5.0,3,5,7,summer,6
6.5,-73.976644,40.752966,4.0,18,0,12,winter,6
8.1,-74.009337,40.705379,1.0,18,4,9,autumn,6
40.5,-73.86578100000001,40.771111,1.0,14,6,4,spring,4
10.5,-73.975595,40.74926,1.0,20,5,4,spring,6
43.0,-73.782002,40.644664,1.0,17,2,2,winter,0
8.9,-73.99101,40.730234,2.0,15,1,12,winter,6
52.0,-73.993418,40.720149,1.0,14,5,1,winter,6
5.5,-74.00218000000001,40.73957,2.0,14,5,11,autumn,6
5.3,-73.984266,40.728929,1.0,18,4,1,winter,6
6.0,-73.973548,40.792702,4.0,8,6,11,autumn,6
4.1,-73.992253,40.763919,1.0,2,5,11,autumn,6
5.0,-73.988807,40.757342,1.0,23,0,10,autumn,6
4.5,-73.9966812133789,40.74285125732422,1.0,22,5,3,spring,6
6.5,-73.97993100000001,40.750827,1.0,21,4,11,autumn,6
17.7,-74.01595999999999,40.711217,1.0,17,3,1,winter,6
6.0,-73.999706,40.731067,3.0,4,5,9,autumn,6
27.0,-73.980897,40.769571,3.0,12,2,6,summer,6
16.5,-74.006872,40.751167,1.0,18,1,9,autumn,6
7.0,-73.98483,40.748045,2.0,19,1,7,summer,6
11.5,-73.977025,40.756801,1.0,0,1,1,winter,6
19.0,-73.895172,40.748642,1.0,23,1,11,autumn,1
10.9,-73.982297,40.767673,1.0,23,0,8,summer,6
7.3,-73.987418,40.750096,3.0,18,6,8,summer,6
9.3,-73.95000999999999,40.772178,1.0,6,2,9,autumn,6
8.5,-73.964344,40.77325,1.0,10,0,12,winter,6
4.1,-73.988372,40.720093,4.0,1,0,8,summer,6
6.1,-73.97788100000001,40.754195,1.0,9,4,2,winter,6
5.5,-73.98557199999999,40.74397,1.0,12,3,12,winter,6
15.3,-74.001245,40.731355,1.0,16,2,8,summer,6
9.3,-74.000399,40.747934,1.0,16,6,3,spring,6
18.0,-74.006221,40.7061,1.0,19,1,8,summer,6
11.7,-73.97399999999999,40.747462,1.0,6,6,12,winter,6
6.5,-73.94843900000001,40.782451,2.0,20,0,7,summer,6
5.7,-73.990858,40.745529,1.0,20,5,2,winter,6
10.5,-73.94959300000001,40.77309,1.0,13,1,4,spring,6
6.9,-73.97985200000001,40.759752,1.0,21,1,1,winter,6
14.5,-73.968275,40.761955,5.0,20,3,8,summer,6
8.5,-73.983719,40.755168,1.0,13,2,6,summer,6
4.1,-73.997654,40.73774,1.0,21,0,10,autumn,6
15.5,-73.99601,40.73284,2.0,11,4,1,winter,6
8.9,-73.941632,40.791692,2.0,5,2,4,spring,6
8.5,-73.97828299999999,40.759693,1.0,19,1,2,winter,6
5.7,-73.982874,40.738806,1.0,23,2,9,autumn,6
16.5,-74.010438,40.709375,1.0,21,4,3,spring,6
4.1,-73.990712,40.736558,1.0,10,1,1,winter,6
4.5,-73.988242,40.754127,1.0,9,4,9,autumn,6
8.9,-73.98518299999999,40.738975,1.0,1,6,3,spring,6
10.9,-73.978791,40.683594,2.0,23,4,2,winter,2
8.1,-73.991592,40.750019,1.0,11,5,3,spring,6
22.0,-73.982667,40.762567,1.0,23,3,9,autumn,6
16.5,-74.002193,40.733706,1.0,23,1,11,autumn,6
7.5,-73.97116199999999,40.761475,1.0,21,0,7,summer,6
8.0,-73.96983337402342,40.78557968139648,3.0,14,0,5,spring,6
8.1,-73.964052,40.773638,1.0,14,6,8,summer,6
5.0,-73.970813,40.758012,6.0,16,5,9,autumn,6
6.0,-73.974052,40.763692,1.0,13,0,5,spring,6
8.1,-73.98501800000001,40.758452,1.0,10,3,9,autumn,6
11.3,-73.99339,40.757479,1.0,16,5,7,summer,6
6.9,-73.99364,40.746775,5.0,19,2,12,winter,6
17.0,-73.97119903564453,40.76163864135742,1.0,14,1,4,spring,6
4.9,-74.003028,40.73128,1.0,13,5,9,autumn,6
4.1,-73.98083000000001,40.764102,1.0,19,2,4,spring,6
12.1,-73.963302,40.771868,1.0,12,0,4,spring,6
20.0,-73.994146,40.756487,1.0,12,4,12,winter,6
10.5,-73.97782,40.763892,1.0,14,5,4,spring,6
6.0,-73.993284,40.724412,1.0,20,1,6,summer,6
5.7,-73.97492,40.746225,6.0,10,6,4,spring,6
9.0,-73.99103199999999,40.760662,1.0,14,3,10,autumn,6
16.5,-73.97473907470702,40.76264953613281,2.0,18,1,6,summer,6
13.7,-73.99689000000001,40.75265,5.0,16,3,3,spring,6
7.5,-74.002613,40.740025,1.0,15,3,1,winter,6
7.0,-73.98824300000001,40.748504,1.0,8,4,11,autumn,6
9.3,-73.985863,40.721341,1.0,0,6,8,summer,6
7.7,-73.966165,40.754057,1.0,12,2,2,winter,6
8.9,-73.9919,40.770633,2.0,21,3,3,spring,6
8.0,-73.983114,40.730749,1.0,17,5,2,winter,6
7.7,-74.000365,40.737137,1.0,8,3,6,summer,6
6.1,-73.98257,40.775290000000005,1.0,21,0,8,summer,6
3.7,-73.975879,40.751657,1.0,7,2,7,summer,6
8.5,-73.95916700000001,40.783177,1.0,15,4,1,winter,6
6.1,-73.974503,40.754298,1.0,22,3,5,spring,6
5.7,-73.98106700000001,40.752648,1.0,0,4,3,spring,6
7.7,-73.976258,40.744047,2.0,12,6,8,summer,6
9.5,-74.00641999999999,40.75115,5.0,19,0,2,winter,6
7.5,-73.986205,40.752142,3.0,12,6,12,winter,6
3.7,-73.978181,40.764811,1.0,16,3,10,autumn,6
12.0,-73.979035,40.762925,2.0,23,2,12,winter,6
4.5,-73.985948,40.770424,1.0,11,1,2,winter,6
30.83,-73.970098,40.762477,5.0,14,2,7,summer,6
5.0,-73.95891999999999,40.763562,2.0,16,5,12,winter,6
10.5,-73.99317099999999,40.733678000000005,1.0,20,3,6,summer,6
5.3,-74.00115699999999,40.746572,1.0,23,3,5,spring,6
7.3,-73.96605,40.768277000000005,2.0,18,2,5,spring,6
9.0,-73.966071,40.756355,1.0,21,4,11,autumn,6
4.5,-73.979537,40.743677000000005,5.0,21,4,12,winter,6
20.5,-74.001717,40.740792,2.0,0,4,3,spring,6
8.9,-73.969435,40.753427,1.0,15,2,11,autumn,6
7.7,-73.974263,40.756399,3.0,8,3,6,summer,6
4.5,-73.973683,40.755163,1.0,7,4,4,spring,6
12.1,-73.975317,40.76298,1.0,15,2,8,summer,6
6.5,-73.98061700000001,40.765332,5.0,10,2,12,winter,6
5.7,-73.984713,40.736248,1.0,7,1,8,summer,6
15.0,-73.993792,40.720175,2.0,0,1,6,summer,6
20.5,-73.95313,40.786002,1.0,13,2,7,summer,6
12.1,-73.984776,40.757071,2.0,16,0,1,winter,6
10.5,-74.001722,40.715595,1.0,11,2,8,summer,6
7.0,-73.97322082519531,40.75815963745117,1.0,10,0,3,spring,6
35.33,-73.981155,40.781045,1.0,9,6,6,summer,6
4.5,-73.994576,40.740298,1.0,19,4,4,spring,6
10.9,-74.00121700000001,40.727782,1.0,7,1,6,summer,6
4.1,-73.953181,40.771459,2.0,20,5,8,summer,6
14.0,-73.988171,40.769606,1.0,15,5,8,summer,6
93.16,-73.777117,40.645058,2.0,15,1,6,summer,0
9.3,-73.95463000000001,40.774181,1.0,6,4,2,winter,6
8.0,-73.97252900000001,40.785886,1.0,19,0,11,autumn,6
7.7,-73.990245,40.756412,1.0,8,2,11,autumn,6
8.0,-73.995768,40.738731,1.0,1,4,9,autumn,6
3.5,-73.981388,40.748895000000005,1.0,18,1,1,winter,6
4.1,-73.966487,40.752823,1.0,9,3,4,spring,6
5.7,-73.98902,40.727061,1.0,23,0,11,autumn,6
16.5,-73.967973,40.765488,2.0,20,4,9,autumn,6
6.5,-73.96250915527344,40.77909851074219,1.0,15,3,2,winter,6
6.9,-73.99085,40.736452,1.0,17,0,8,summer,6
27.0,-73.97628900000001,40.744891,1.0,23,6,9,autumn,6
40.33,-73.873232,40.774007,1.0,10,2,12,winter,3
5.0,-73.990073,40.732702,1.0,18,1,2,winter,6
4.1,-73.962781,40.758633,1.0,13,3,11,autumn,6
24.5,-73.96300506591797,40.71195602416992,2.0,23,6,2,winter,5
8.0,-73.99161099999999,40.729711,1.0,1,4,12,winter,6
3.3,-73.9823,40.768878,4.0,3,6,7,summer,6
5.7,-73.97318800000001,40.752932,1.0,1,3,9,autumn,6
6.1,-73.97614499999999,40.728666,1.0,22,5,12,winter,6
9.5,-73.97623399999999,40.752035,1.0,0,5,10,autumn,6
11.0,-73.982124,40.745986,1.0,22,3,4,spring,6
8.1,-73.9779,40.7521,1.0,20,2,11,autumn,6
6.0,-73.991967,40.74362,1.0,16,1,9,autumn,6
10.5,-73.99405300000001,40.741057,1.0,18,2,6,summer,6
5.5,-73.982324,40.731568,1.0,10,3,1,winter,6
7.5,-73.955557,40.772544,2.0,21,6,10,autumn,6
13.3,-73.98825500000001,40.759582,1.0,2,4,11,autumn,6
10.5,-73.991899,40.72715,2.0,21,1,12,winter,6
8.5,-73.97591700000001,40.748991,1.0,14,1,4,spring,6
13.5,-74.01658,40.70693,1.0,9,3,9,autumn,6
32.9,-74.00237800000001,40.750307,1.0,3,2,2,winter,6
8.1,-73.969623,40.756685,1.0,14,5,3,spring,6
8.1,-73.981452,40.744161,1.0,22,0,6,summer,6
12.0,-73.99126434326173,40.750736236572266,1.0,18,4,1,winter,6
8.5,-73.983435,40.750352,1.0,11,3,1,winter,6
9.3,-73.969945,40.758924,2.0,14,2,3,spring,6
34.0,-74.002802,40.72827,1.0,15,0,11,autumn,6
6.9,-73.972946,40.785345,1.0,21,1,2,winter,6
15.0,-74.01441192626955,40.713966369628906,2.0,21,2,2,winter,6
12.0,-73.994637,40.760752,4.0,19,2,10,autumn,6
21.5,-73.9786,40.752057,1.0,0,5,9,autumn,6
8.5,-73.98153,40.758525,1.0,10,5,8,summer,6
7.5,-73.971075,40.755702,2.0,17,6,10,autumn,6
4.9,-73.969577,40.75321,1.0,11,6,12,winter,6
6.5,-73.976102,40.748691,1.0,8,4,4,spring,6
6.1,-73.98198000000001,40.772432,1.0,15,3,4,spring,6
26.0,-73.948957,40.777035,1.0,18,5,12,winter,6
4.5,-73.98883599999999,40.727063,1.0,3,4,7,summer,6
5.5,-73.98236083984375,40.747650146484375,3.0,9,0,6,summer,6
9.0,-73.99466600000001,40.740603,2.0,9,2,3,spring,6
23.0,-73.985787,40.767932,1.0,4,2,11,autumn,6
7.3,-73.998674,40.729925,3.0,3,5,1,winter,6
10.1,-73.968867,40.762177,1.0,12,3,7,summer,6
8.1,-73.960398,40.797588,1.0,12,2,5,spring,6
6.5,-73.964551,40.757763,1.0,19,5,7,summer,6
23.0,-73.98751831054686,40.75929641723633,1.0,11,6,6,summer,6
4.5,-73.963669,40.758757,2.0,8,6,8,summer,6
13.5,-73.99440600000001,40.732224,1.0,22,2,7,summer,6
18.1,-73.99256,40.693837,1.0,19,2,3,spring,2
14.9,-74.004837,40.708612,6.0,21,6,8,summer,6
4.5,-73.99969499999999,40.727133,1.0,15,5,2,winter,6
10.9,-73.975573,40.787747,1.0,16,5,3,spring,6
5.3,-73.99045100000001,40.745724,1.0,22,5,11,autumn,6
22.5,-73.945725,40.790127000000005,1.0,3,5,6,summer,6
8.9,-73.977529,40.738256,1.0,16,1,12,winter,6
13.5,-73.954522,40.765862,6.0,8,4,4,spring,6
4.9,-73.997743,40.751328,3.0,12,5,9,autumn,6
5.0,-73.965397,40.762745,6.0,18,3,12,winter,6
5.3,-73.969617,40.7855,1.0,12,0,12,winter,6
9.0,-73.9915313720703,40.750247955322266,1.0,20,0,4,spring,6
9.5,-73.971174,40.758026,1.0,22,1,7,summer,6
7.0,-73.972398,40.794152,3.0,22,3,11,autumn,6
18.5,-73.95916,40.76328,1.0,4,4,4,spring,6
14.9,-74.002822,40.760515000000005,2.0,16,1,1,winter,6
26.1,-73.86274499999999,40.768895,1.0,19,1,9,autumn,4
8.9,-73.960398,40.766022,1.0,2,4,11,autumn,6
9.0,-73.987765,40.768932,2.0,9,0,12,winter,6
7.3,-73.997138,40.725255,1.0,16,1,9,autumn,6
8.5,-73.977777,40.778647,1.0,8,4,7,summer,6
10.5,-73.992947,40.747795,1.0,22,6,2,winter,6
16.0,-73.95513100000001,40.777468,1.0,12,6,9,autumn,6
8.0,-73.97083,40.762662,1.0,0,6,2,winter,6
8.0,-74.010271,40.729826,1.0,3,5,10,autumn,6
14.1,-73.954637,40.800809,2.0,0,6,6,summer,6
57.33,-73.782313,40.644625,2.0,17,5,4,spring,0
8.5,-73.994579,40.735632,1.0,11,1,4,spring,6
3.3,-73.952694,40.780859,1.0,16,1,7,summer,6
8.1,-73.99837,40.745332,1.0,0,5,6,summer,6
25.0,-73.967052,40.756692,1.0,22,5,3,spring,6
51.5,-73.9092,40.769,1.0,1,1,12,winter,1
10.0,-73.978286,40.744768,4.0,22,5,12,winter,6
4.5,-73.96984100341797,40.76231002807617,1.0,18,1,3,spring,6
5.7,-73.96972,40.757577000000005,1.0,6,2,5,spring,6
8.1,-73.99378399999999,40.757054,3.0,20,2,11,autumn,6
8.5,-73.972338,40.765078,5.0,20,0,1,winter,6
5.5,-73.979054,40.78473,1.0,17,2,6,summer,6
9.7,-73.983675,40.729944,1.0,21,6,12,winter,6
8.9,-73.952845,40.76812,1.0,18,4,6,summer,6
7.0,-73.997807,40.745105,1.0,12,1,11,autumn,6
6.0,-73.953874,40.778966,1.0,10,6,12,winter,6
5.3,-73.991827,40.729355,1.0,23,6,3,spring,6
20.0,-74.007019,40.730269,1.0,21,3,3,spring,6
13.7,-73.97881,40.728413,2.0,20,4,9,autumn,6
8.0,-74.001272,40.723302,5.0,23,4,11,autumn,6
11.7,-73.987863,40.738128,3.0,23,5,5,spring,6
39.33,-73.863247,40.769637,1.0,16,3,7,summer,4
8.0,-74.00733184814453,40.73813247680664,1.0,9,0,4,spring,6
3.3,-73.979067,40.736092,5.0,12,6,11,autumn,6
12.1,-73.949753,40.772157,1.0,11,4,12,winter,6
4.9,-73.985447,40.741992,1.0,9,2,7,summer,6
7.7,-73.97560899999999,40.744644,1.0,23,2,10,autumn,6
10.5,-73.991463,40.750585,1.0,20,6,10,autumn,6
13.0,-73.969392,40.769332,1.0,12,2,11,autumn,6
13.5,-73.99886500000001,40.722962,1.0,21,0,3,spring,6
16.5,-73.972477,40.78109,1.0,16,2,8,summer,6
13.5,-73.95484924316406,40.76531982421875,1.0,9,6,5,spring,6
7.5,-73.987131,40.722570000000005,2.0,1,4,2,winter,6
10.0,-73.966673,40.793994,1.0,16,6,12,winter,6
4.5,-73.98791700000001,40.738112,1.0,7,3,7,summer,6
8.1,-73.992479,40.730412,1.0,13,0,4,spring,6
23.0,-73.99956,40.728402,1.0,23,4,12,winter,6
13.3,-73.979512,40.765503,1.0,18,1,9,autumn,6
20.1,-73.957185,40.777467,5.0,8,6,11,autumn,6
12.0,-73.987787,40.728788,1.0,2,6,9,autumn,6
13.5,-73.99330400000001,40.727814,1.0,11,3,7,summer,6
7.3,-74.001038,40.723767,1.0,18,2,12,winter,6
6.0,-73.97619,40.754802000000005,1.0,2,0,1,winter,6
57.33,-73.78514,40.648475,1.0,21,5,11,autumn,0
4.5,-73.982341,40.731501,2.0,4,5,6,summer,6
12.5,-73.982325,40.76862,1.0,15,3,8,summer,6
5.7,-73.97998299999999,40.748483,1.0,7,4,9,autumn,6
8.5,-73.96906280517578,40.75590515136719,1.0,21,5,5,spring,6
12.0,-73.992805,40.742625,1.0,20,1,11,autumn,6
6.1,-73.970428,40.761733,2.0,11,0,5,spring,6
8.9,-73.96972,40.763656,1.0,11,3,6,summer,6
4.9,-73.963732,40.757142,1.0,16,0,3,spring,6
4.5,-73.954173,40.730094,1.0,2,2,3,spring,5
6.1,-73.992817,40.749383,2.0,13,6,4,spring,6
8.5,-73.992458,40.749286,1.0,8,0,6,summer,6
7.7,-73.96784699999999,40.762691,1.0,21,6,11,autumn,6
3.7,-73.96169300000001,40.777273,1.0,16,3,12,winter,6
7.3,-73.997663,40.764087,2.0,3,6,3,spring,6
8.5,-74.00226500000001,40.73445,1.0,9,5,10,autumn,6
9.5,-73.95512,40.768702000000005,1.0,9,3,12,winter,6
4.5,-73.95151899999999,40.770784,1.0,21,4,11,autumn,6
9.3,-73.98066800000001,40.733832,5.0,19,6,5,spring,6
52.0,-73.781095,40.645015,1.0,22,6,2,winter,0
4.5,-73.97069499999999,40.796037,1.0,19,2,11,autumn,6
8.1,-73.991853,40.72619,1.0,19,3,5,spring,6
11.0,-73.97590799999999,40.761155,2.0,20,1,5,spring,6
6.5,-73.965308,40.763474,1.0,16,0,11,autumn,6
8.9,-73.979028,40.740459,2.0,16,4,8,summer,6
13.0,-73.959975,40.776728000000006,1.0,9,2,5,spring,6
16.0,-73.98236899999999,40.745685,1.0,10,0,12,winter,6
3.7,-73.982228,40.762527,5.0,14,0,9,autumn,6
45.0,-74.0008,40.720885,1.0,14,4,7,summer,6
4.0,-73.963679,40.803139,1.0,2,4,3,spring,6
42.8,-73.86270999999999,40.769007,2.0,9,2,10,autumn,4
4.0,-73.982264,40.731999,2.0,15,6,4,spring,6
6.5,-73.95966800000001,40.773905,1.0,13,2,7,summer,6
3.0,-73.99289399999999,40.768344,1.0,15,3,11,autumn,6
40.3,-73.87474,40.774055,2.0,18,2,10,autumn,3
23.5,-73.994062,40.74641,2.0,1,6,10,autumn,6
4.9,-73.959868,40.779378,1.0,17,1,6,summer,6
8.5,-73.968523,40.791663,1.0,1,6,10,autumn,6
5.3,-73.953579,40.787968,2.0,20,0,5,spring,6
5.7,-73.986965,40.732495,1.0,1,6,2,winter,6
4.9,-74.000578,40.747252,1.0,19,3,8,summer,6
12.1,-74.004211,40.716236,2.0,10,1,1,winter,6
7.5,-73.980435,40.730532,1.0,16,6,1,winter,6
14.0,-73.967202,40.772352000000005,1.0,21,0,7,summer,6
4.9,-73.986752,40.76107,5.0,0,1,8,summer,6
4.9,-73.98991,40.738491,1.0,13,1,10,autumn,6
6.0,-73.98180389404298,40.74488830566406,1.0,10,3,5,spring,6
6.9,-73.98156999999999,40.759371,1.0,22,1,6,summer,6
23.0,-73.988976,40.760215,1.0,21,1,1,winter,6
19.0,-73.965524,40.762641,1.0,18,2,10,autumn,6
4.9,-73.988748,40.748418,1.0,5,5,1,winter,6
8.5,-73.978167,40.729373,1.0,20,4,10,autumn,6
5.3,-74.0038,40.751138,1.0,17,3,9,autumn,6
15.7,-73.99004000000001,40.757373,5.0,5,4,3,spring,6
12.9,-73.952259,40.769009,2.0,17,1,12,winter,6
7.5,-74.00527199999999,40.718362,1.0,21,5,9,autumn,6
9.0,-73.968652,40.755732,1.0,22,2,5,spring,6
17.3,-73.980787,40.76323,4.0,9,4,1,winter,6
5.0,-73.97090148925781,40.76482391357422,1.0,9,3,5,spring,6
9.0,-73.98443499999999,40.760933,1.0,9,1,1,winter,6
9.0,-73.981039,40.667643,2.0,1,6,10,autumn,2
12.5,-73.99233199999999,40.748748,2.0,21,2,9,autumn,6
7.3,-73.993848,40.741503,1.0,17,4,3,spring,6
7.5,-73.976027,40.751622,1.0,10,4,8,summer,6
6.9,-73.989733,40.720451,1.0,0,6,8,summer,6
11.7,-73.975748,40.749032,1.0,0,3,8,summer,6
18.0,-73.919129,40.758804,1.0,21,6,6,summer,1
10.0,-73.97645568847656,40.73960494995117,1.0,11,2,5,spring,6
11.5,-74.015422,40.716025,1.0,17,3,3,spring,6
6.9,-73.97691800000001,40.747529,2.0,21,4,11,autumn,6
8.9,-73.98368,40.760226,1.0,12,4,5,spring,6
18.5,-73.99783599999999,40.720877,1.0,20,1,9,autumn,6
28.5,-73.976037,40.765392,1.0,12,6,2,winter,6
8.0,-73.978541,40.729726,1.0,18,6,8,summer,6
6.9,-73.98989300000001,40.729512,1.0,21,3,8,summer,6
21.5,-73.984287,40.729157,3.0,5,6,9,autumn,6
9.3,-74.004685,40.740665,5.0,11,1,12,winter,6
